price,home_type,bedrooms,bathrooms,square_feet,built,county,zipcode,high_school
72000,Manufactured - Double Wide Manufact,2,2.0,1152,1988,Multnomah,97230,Reynolds
79950,Manufactured - Double Wide Manufact,3,2.0,1404,1990,Multnomah,97236,Centennial
93900,Manufactured - Double Wide Manufact,3,2.0,1297,1997,Multnomah,97236,David Douglas
129500,Floating Home - Cabin,1,1.0,735,1960,Multnomah,97230,Reynolds
141900,Condo - Traditional,1,1.0,720,1974,Multnomah,97236,David Douglas
144900,Condo - Common Wall,1,1.0,382,1927,Multnomah,97209,Lincoln
149900,Condo - Other,1,1.0,513,2004,Multnomah,97220,David Douglas
157900,Single Family - Bungalow,2,1.0,879,1905,Multnomah,97203,Jefferson
159000,Condo - Traditional,2,2.0,1003,1969,Multnomah,97233,David Douglas
160000,Condo - Common Wall,2,1.0,812,1979,Washington,97229,Sunset
160000,Condo - Common Wall,2,2.0,1073,1979,Multnomah,97230,Reynolds
165000,Condo - Common Wall,2,1.0,861,1973,Multnomah,97236,Centennial
165000,Condo - Traditional,1,1.0,580,1951,Multnomah,97201,Lincoln
165000,Condo - Common Wall,2,2.0,1003,1969,Multnomah,97233,David Douglas
168000,Condo - 1 Story,2,1.0,861,1973,Multnomah,97236,Centennial
169900,Condo - Contemporary,1,1.0,576,1972,Multnomah,97217,Jefferson
173000,Condo - Common Wall,1,1.0,573,1978,Washington,97225,Beaverton
175000,Condo - FourSquare,1,1.0,437,1910,Multnomah,97210,Lincoln
185000,Condo - Studio,1,1.0,481,2000,Multnomah,97201,Lincoln
185000,Condo - Tri Level,1,1.0,624,1977,Washington,97225,Beaverton
185000,Floating Home - Bungalow,2,2.0,1300,1979,Multnomah,97211,Roosevelt
188900,Condo - 1 Story,2,1.0,704,1963,Multnomah,97203,Roosevelt
189500,Condo - Common Wall,2,1.0,1064,1979,Multnomah,97219,Wilson
189900,Condo - Common Wall,2,1.0,1080,1973,Multnomah,97221,Wilson
195000,Condo - Common Wall,1,1.0,541,1960,Multnomah,97239,Lincoln
195000,Condo - Common Wall,2,1.0,759,2004,Multnomah,97220,David Douglas
197500,Condo - Contemporary,1,1.0,600,1965,Multnomah,97201,Lincoln
199000,Condo - 1 Story,1,1.0,572,1977,Washington,97225,Beaverton
199000,Condo - Common Wall,2,1.0,812,1979,Washington,97229,Sunset
199500,Condo - Contemporary,1,1.0,600,1965,Multnomah,97201,Lincoln
199900,Condo - Common Wall,1,1.0,382,1915,Multnomah,97209,Lincoln
199900,Condo - FourSquare,1,1.0,607,1908,Multnomah,97205,Lincoln
199999,Floating Home - Manufactured Home,2,2.0,1368,1974,Multnomah,97217,Jefferson
200000,Condo - Other,1,1.0,491,1915,Multnomah,97209,Lincoln
204900,Condo - Common Wall,3,1.0,1044,1966,Multnomah,97220,Madison
205000,Condo - Common Wall,1,1.0,652,1974,Multnomah,97219,Wilson
207000,Condo - Contemporary,1,1.0,677,1972,Multnomah,97219,Wilson
207500,Condo - Common Wall,1,2.0,788,1979,Washington,97229,Westview
209000,Condo - 1 Story,1,1.0,572,1977,Washington,97225,Beaverton
209800,Condo - Common Wall,1,1.0,735,1983,Multnomah,97209,Lincoln
209900,Condo - 1 Story,2,1.0,814,1992,Washington,97229,Sunset
209900,Condo - Contemporary,1,1.0,664,1997,Multnomah,97219,Wilson
210000,Condo - Contemporary,1,1.0,607,1951,Multnomah,97201,Lincoln
211000,Condo - 2 Story,2,3.0,1020,2006,Multnomah,97233,Reynolds
215000,Condo - 1 Story,2,1.0,742,1979,Washington,97229,Westview
219900,Condo - Common Wall,2,1.0,710,1970,Multnomah,97203,Roosevelt
219900,Condo - Traditional,1,1.0,570,1903,Multnomah,97201,Lincoln
219900,Condo - Common Wall,2,1.0,800,1977,Washington,97225,Sunset
220000,Condo - Traditional,2,2.0,788,1979,Washington,97229,Westview
220000,Condo - 1 Story,1,1.0,477,1915,Multnomah,97209,Lincoln
220000,Condo - Common Wall,2,1.0,748,1969,Multnomah,97203,Roosevelt
222000,Condo - Common Wall,2,1.0,871,1908,Multnomah,97205,Lincoln
224000,Condo - Contemporary,1,1.0,731,2001,Multnomah,97209,Lincoln
224500,Condo - 2 Story,3,2.0,1220,1988,Multnomah,97233,David Douglas
224500,Floating Home - 2 Story,3,2.0,1150,1945,Multnomah,97230,Reynolds
224900,Condo - Contemporary,1,1.0,727,1965,Multnomah,97201,Lincoln
225000,Floating Home - 1 Story,1,1.0,1034,1972,Multnomah,97211,Roosevelt
225000,Manufactured - Manufactured Home,3,2.0,1400,1999,Multnomah,97203,Roosevelt
228000,Floating Home - Bungalow,2,2.0,1171,1978,Multnomah,97211,Jefferson
229000,Condo - Contemporary,1,1.0,742,2001,Multnomah,97209,Lincoln
229000,Floating Home - 1 Story,2,1.0,987,1940,Multnomah,97217,Jefferson
229800,Single Family - Ranch,3,1.0,1032,1959,Multnomah,97233,Centennial
229900,Condo - Mediterranean/Missio,1,1.0,698,1927,Multnomah,97214,Franklin
229900,Condo - Detached Condo,2,2.0,1638,1973,Multnomah,97230,Reynolds
229900,Condo - Craftsman,1,1.0,800,1929,Multnomah,97232,Cleveland
230000,Condo - Common Wall,2,2.0,1128,1967,Washington,97224,Tualatin
234950,Condo - Common Wall,2,1.0,812,1977,Washington,97225,Sunset
235000,Condo - Common Wall,1,1.0,616,1950,Multnomah,97206,Franklin
235000,Condo - Other,1,1.0,441,1924,Multnomah,97205,Lincoln
235000,Condo - 2 Story,3,2.0,1219,1988,Multnomah,97233,David Douglas
235000,Condo - 1 Story,1,1.0,728,1980,Multnomah,97239,Wilson
237000,Condo - Contemporary,1,1.0,723,1972,Multnomah,97205,Lincoln
239000,Condo - Common Wall,2,2.0,1128,1986,Multnomah,97230,Reynolds
239500,Condo - Contemporary,2,2.0,887,1991,Multnomah,97239,Wilson
239900,Condo - Common Wall,1,1.0,705,1950,Multnomah,97232,Grant
239900,Single Family - Bungalow,1,1.0,456,1957,Multnomah,97230,Reynolds
240000,Condo - 1 Story,1,1.0,679,1990,Multnomah,97201,Lincoln
240000,Condo - 1 Story,1,1.0,569,1915,Multnomah,97209,Lincoln
240000,Condo - Common Wall,3,2.0,1128,1997,Multnomah,97236,David Douglas
240000,Condo - 2 Story,2,2.0,905,1977,Washington,97225,Beaverton
240000,Single Family - Ranch,2,1.0,900,1947,Multnomah,97230,Reynolds
240000,Single Family - Townhouse,3,3.0,1339,2003,Multnomah,97266,Madison
241500,Condo - Contemporary,1,1.0,588,1965,Multnomah,97201,Lincoln
244500,Condo - Craftsman,1,1.0,688,2001,Multnomah,97201,Lincoln
244777,Condo - Contemporary,1,1.0,905,1991,Multnomah,97217,Jefferson
244900,Single Family - Traditional,3,2.0,1456,1981,Multnomah,97206,Cleveland
244999,Condo - 1 Story,1,1.0,744,1965,Multnomah,97201,Lincoln
245000,Condo - Contemporary,2,1.0,698,1966,Multnomah,97213,Madison
245000,Condo - Townhouse,3,2.0,1738,1973,Multnomah,97230,Parkrose
248000,Condo - Common Wall,2,2.0,1097,1996,Washington,97210,Sunset
248000,Floating Home - Custom Style,2,1.0,720,1940,Multnomah,97211,Jefferson
249000,Condo - 1 Story,2,2.0,915,2018,Multnomah,97203,Roosevelt
249000,Condo - 1 Story,2,2.0,915,2018,Multnomah,97203,Roosevelt
249000,Condo - Traditional,2,2.0,985,2020,Multnomah,97236,David Douglas
249000,Condo - Contemporary,1,1.0,703,1999,Multnomah,97201,Lincoln
249500,Condo - Common Wall,2,2.0,1097,1992,Washington,97210,Beaverton
249500,Single Family - Bungalow,2,1.0,784,1925,Multnomah,97221,Wilson
249900,Condo - Traditional,3,3.0,1286,2003,Multnomah,97230,Reynolds
249900,Condo - Row House,3,3.0,1066,1998,Multnomah,97233,Reynolds
249900,Condo - Row House,3,2.0,1288,2000,Multnomah,97233,David Douglas
249900,Condo - 2 Story,3,3.0,1504,2007,Multnomah,97236,David Douglas
249900,Condo - 2 Story,3,3.0,1423,2005,Multnomah,97236,David Douglas
249900,Floating Home - Cottage,2,2.0,1164,1950,Multnomah,97217,Jefferson
249900,Single Family - Bungalow,3,2.0,1378,1926,Multnomah,97218,Madison
249950,Floating Home - Contemporary,2,2.0,1056,2008,Multnomah,97217,Jefferson
249950,Single Family - 1 Story,1,1.0,904,1940,Multnomah,97266,Madison
249999,Single Family - Ranch,2,1.0,780,1960,Multnomah,97266,David Douglas
250000,Condo - 2 Story,3,3.0,1420,2007,Multnomah,97236,David Douglas
250000,Single Family - Ranch,1,1.0,1312,1962,Multnomah,97230,Parkrose
250000,Single Family - Bungalow,2,1.0,1396,1920,Multnomah,97220,Parkrose
252000,Condo - Contemporary,2,1.0,934,2007,Multnomah,97203,Roosevelt
254777,Condo - Craftsman,1,2.0,724,1983,Multnomah,97217,Jefferson
254900,Condo - 1 Story,1,1.0,536,2020,Multnomah,97217,Jefferson
255000,Condo - Common Wall,1,1.0,623,1924,Multnomah,97205,Lincoln
255000,Floating Home - Traditional,2,2.0,1152,2002,Multnomah,97217,Jefferson
255000,Single Family - Ranch,3,2.0,1180,1977,Multnomah,97230,Reynolds
258000,Condo - Contemporary,1,1.0,600,1965,Multnomah,97201,Lincoln
259000,Condo - Common Wall,2,2.0,1097,1996,Washington,97210,Beaverton
259000,Condo - Craftsman,3,3.0,2019,2003,Multnomah,97266,Madison
259800,Condo - Contemporary,1,1.0,735,1965,Multnomah,97201,Lincoln
259900,Condo - Contemporary,1,1.0,690,1982,Multnomah,97209,Lincoln
259900,Condo - Studio,1,1.0,590,2001,Multnomah,97209,Lincoln
259900,Condo - Common Wall,1,1.0,579,1965,Multnomah,97201,Lincoln
259900,Single Family - Ranch,2,1.0,977,1955,Multnomah,97233,Centennial
259900,Single Family - Ranch,2,1.0,982,1955,Multnomah,97230,Reynolds
259950,Single Family - Bungalow,2,1.0,956,1950,Multnomah,97220,Madison
259999,Single Family - Bungalow,1,1.0,490,1928,Multnomah,97221,Wilson
261000,Condo - Common Wall,2,1.0,722,1927,Multnomah,97209,Lincoln
264000,Condo - Other,1,1.0,608,1915,Multnomah,97209,Lincoln
265000,Condo - Other,2,2.0,1056,1962,Multnomah,97219,Wilson
265000,Condo - Common Wall,2,2.0,1059,1965,Multnomah,97219,Wilson
265000,Condo - Ranch,2,1.0,887,1972,Multnomah,97230,Parkrose
265000,Floating Home - 1 Story,2,1.0,791,1964,Multnomah,97211,Jefferson
265000,Single Family - Craftsman,4,1.0,2238,1910,Multnomah,97203,Roosevelt
266000,Condo - FourSquare,1,1.0,592,1910,Multnomah,97210,Lincoln
269000,Condo - Common Wall,2,2.0,1097,1996,Washington,97210,Beaverton
269000,Floating Home - Bungalow,2,1.0,1143,1946,Multnomah,97217,Jefferson
269900,Condo - Common Wall,2,2.0,1156,1966,Multnomah,97221,Lincoln
269900,Condo - Mid-Century Modern,2,1.0,964,1949,Multnomah,97232,Cleveland
269900,Condo - Tudor,2,1.0,824,1927,Multnomah,97232,Grant
269900,Condo - Ranch,3,1.0,1175,1950,Multnomah,97233,Reynolds
269900,Single Family - 2 Story,3,1.0,1202,1953,Multnomah,97233,David Douglas
269995,Single Family - Bungalow,2,1.0,604,1924,Multnomah,97206,Cleveland
270000,Condo - Capecod,2,1.0,762,1955,Multnomah,97202,Cleveland
270000,Condo - 2 Story,3,3.0,1372,2007,Multnomah,97236,David Douglas
270000,Single Family - 1 Story,2,1.0,680,1908,Multnomah,97206,Franklin
270000,Single Family - Cottage,4,1.0,1556,1952,Multnomah,97230,Reynolds
271000,Condo - Contemporary,1,2.0,604,2012,Multnomah,97206,Franklin
274000,Condo - Contemporary,1,1.0,660,1972,Multnomah,97205,Lincoln
274526,Condo - Contemporary,1,1.0,617,2012,Multnomah,97217,Jefferson
274900,Condo - Ranch,2,1.0,946,1950,Multnomah,97217,Jefferson
274900,Single Family - Bungalow,3,1.0,907,1913,Multnomah,97266,Franklin
275000,Condo - Contemporary,2,3.0,1553,1999,Multnomah,97220,Parkrose
275000,Condo - Contemporary,1,1.0,690,1982,Multnomah,97209,Lincoln
275000,Condo - Other,1,1.0,719,2001,Multnomah,97209,Lincoln
275000,Condo - Common Wall,1,1.0,636,1915,Multnomah,97209,Lincoln
275000,Condo - Other,1,1.0,673,1929,Multnomah,97205,Lincoln
275000,Single Family - Bungalow,1,1.0,768,1944,Washington,97223,Tigard
275000,Single Family - 1 Story,2,1.0,681,1915,Multnomah,97206,Cleveland
275000,Single Family - 1 Story,1,1.0,604,1915,Multnomah,97203,Roosevelt
275900,Condo - Common Wall,2,1.0,785,1966,Multnomah,97212,Grant
279000,Condo - Contemporary,1,1.0,807,1965,Multnomah,97205,Lincoln
279000,Condo - Townhouse,3,3.0,1066,1999,Multnomah,97233,Reynolds
279000,Single Family - Bungalow,2,2.0,1964,1942,Multnomah,97236,Centennial
279900,Condo - Row House,3,3.0,1692,2005,Multnomah,97266,Madison
279900,Condo - Contemporary,1,1.0,488,2020,Multnomah,97212,Jefferson
279900,Condo - Contemporary,1,1.0,488,2020,Multnomah,97212,Jefferson
279900,Condo - Contemporary,1,1.0,488,2020,Multnomah,97212,Jefferson
279900,Single Family - Ranch,2,2.0,1222,1943,Multnomah,97206,Franklin
279950,Condo - Traditional,2,1.0,798,1966,Multnomah,97232,Grant
279999,Condo - 2 Story,2,2.0,1086,1973,Multnomah,97216,David Douglas
280000,Condo - Contemporary,1,1.0,755,2001,Multnomah,97209,Lincoln
280000,Single Family - 1 Story,2,1.0,1215,1925,Multnomah,97236,Centennial
285000,Condo - Mid-Century Modern,2,1.0,715,1977,Multnomah,97214,Cleveland
285000,Condo - Traditional,1,1.0,494,1915,Multnomah,97209,Lincoln
285000,Floating Home - Bungalow,1,1.0,768,1972,Multnomah,97217,Jefferson
285000,Single Family - Ranch,4,2.0,1224,1957,Multnomah,97233,Centennial
287000,Condo - Other,1,1.0,597,1988,Multnomah,97201,Lincoln
288500,Condo - 1 Story,1,1.0,597,1988,Multnomah,97201,Lincoln
289000,Condo - Contemporary,3,2.0,1360,1973,Multnomah,97216,David Douglas
289000,Single Family - Ranch,3,1.0,1248,1974,Multnomah,97233,Reynolds
289880,Condo - Row House,3,3.0,1565,2006,Multnomah,97266,Madison
289900,Condo - Loft,1,1.0,651,2020,Multnomah,97217,Jefferson
289900,Condo - Craftsman,3,3.0,1378,2005,Multnomah,97231,Lincoln
289900,Floating Home - Bungalow,2,1.0,1245,1978,Multnomah,97217,Jefferson
290000,Condo - Contemporary,1,1.0,741,1961,Multnomah,97214,Franklin
290000,Single Family - Cottage,3,1.0,1918,1921,Multnomah,97220,Parkrose
290000,Single Family - 2 Story,1,1.0,1102,1944,Multnomah,97206,Cleveland
292500,Condo - Common Wall,2,2.0,1097,1996,Washington,97210,Beaverton
292900,Condo - 2 Story,3,3.0,1437,2007,Multnomah,97266,David Douglas
294900,Condo - 1 Story,2,1.0,614,2020,Multnomah,97217,Jefferson
295000,Condo - 2 Story,2,1.0,1094,1950,Multnomah,97232,Grant
295000,Condo - Contemporary,3,2.0,1284,1972,Multnomah,97230,Parkrose
295000,Single Family - Ranch,3,1.0,1174,1963,Multnomah,97216,David Douglas
295000,Single Family - Ranch,1,3.0,1957,1957,Multnomah,97266,David Douglas
295500,Condo - FourSquare,1,1.0,495,1915,Multnomah,97209,Lincoln
299000,Condo - Row House,2,3.0,1387,1997,Multnomah,97211,Jefferson
299000,Condo - Tudor,2,1.0,859,1927,Multnomah,97232,Grant
299000,Condo - Common Wall,1,1.0,809,1954,Multnomah,97232,Grant
299000,Condo - Townhouse,3,3.0,1565,2006,Multnomah,97266,Madison
299000,Condo - Contemporary,2,2.0,656,2012,Multnomah,97206,Franklin
299000,Condo - Contemporary,1,1.0,748,1998,Multnomah,97212,Grant
299000,Floating Home - Bungalow,2,2.0,1198,2005,Multnomah,97217,Jefferson
299000,Single Family - Capecod,2,2.0,1240,1952,Multnomah,97216,David Douglas
299000,Single Family - Bungalow,2,2.0,840,1960,Multnomah,97216,Madison
299100,Condo - Traditional,2,1.0,792,1910,Multnomah,97210,Lincoln
299500,Single Family - Bungalow,2,1.0,770,1911,Multnomah,97266,Franklin
299900,Condo - Townhouse,2,2.0,1011,2007,Washington,97229,Sunset
299900,Condo - Contemporary,2,2.0,1270,1966,Multnomah,97221,Lincoln
299900,Condo - Contemporary,1,1.0,675,1979,Multnomah,97239,Lincoln
299900,Condo - Common Wall,1,1.0,607,2012,Multnomah,97217,Jefferson
299900,Condo - NW Contemporary,1,2.0,915,1997,Multnomah,97219,Wilson
299900,Single Family - Daylight Ranch,2,1.0,1674,1928,Multnomah,97236,David Douglas
299900,Single Family - Ranch,2,1.0,896,1949,Multnomah,97216,David Douglas
299900,Single Family - Ranch,2,1.0,806,1979,Multnomah,97203,Roosevelt
299900,Single Family - Bungalow,3,1.0,984,1955,Multnomah,97266,Franklin
299900,Single Family - Bungalow,2,1.0,960,1917,Multnomah,97266,Franklin
299900,Single Family - Ranch,3,1.0,916,1953,Multnomah,97206,Cleveland
299900,Single Family - 2 Story,2,1.0,1692,1930,Multnomah,97206,Franklin
299900,Single Family - Ranch,2,2.0,1290,1951,Multnomah,97236,Centennial
299950,Single Family - 2 Story,2,3.0,1392,2008,Multnomah,97206,Cleveland
299990,Condo - Common Wall,2,2.0,1056,2018,Washington,97229,Westview
300000,Condo - Contemporary,2,2.0,1097,1996,Washington,97210,Sunset
300000,Condo - Common Wall,1,1.0,622,1990,Multnomah,97210,Lincoln
300000,Condo - Other,2,2.0,1936,1954,Multnomah,97216,David Douglas
300000,Single Family - Traditional,2,2.0,1044,2015,Multnomah,97206,Franklin
300000,Single Family - Ranch,3,1.0,1374,1963,Multnomah,97203,Roosevelt
300000,Single Family - 1 Story,2,1.0,1028,1951,Multnomah,97206,Franklin
302900,Condo - Contemporary,2,2.0,1152,2006,Multnomah,97213,Madison
303900,Condo - Contemporary,2,2.0,1318,1976,Washington,97225,Sunset
304900,Condo - Common Wall,2,2.0,1150,2002,Washington,97229,Sunset
305000,Condo - Contemporary,1,1.0,505,2006,Multnomah,97201,Lincoln
305000,Single Family - Traditional,3,1.0,1177,1909,Multnomah,97266,David Douglas
305000,Single Family - Ranch,2,1.0,650,1946,Multnomah,97206,Cleveland
305900,Condo - Common Wall,2,2.0,1150,2002,Washington,97229,Sunset
308000,Single Family - 1 Story,2,2.0,2388,1943,Multnomah,97211,Jefferson
309000,Single Family - Ranch,2,1.0,729,1953,Multnomah,97266,Madison
309990,Condo - Contemporary,1,1.0,692,2004,Multnomah,97209,Lincoln
309999,Condo - Common Wall,1,1.0,638,1990,Multnomah,97210,Lincoln
310000,Condo - English,2,1.0,977,1932,Multnomah,97213,Grant
310000,Condo - Traditional,2,2.0,1219,1996,Multnomah,97229,Lincoln
310000,Condo - Bungalow,6,2.0,2622,1958,Multnomah,97236,Centennial
310000,Single Family - Bungalow,2,1.0,820,1904,Multnomah,97206,Franklin
312000,Single Family - Traditional,3,2.0,1945,1924,Multnomah,97220,Parkrose
314500,Single Family - Ranch,2,1.0,768,1951,Multnomah,97220,Parkrose
314800,Condo - Contemporary,1,1.0,597,1988,Multnomah,97201,Lincoln
314900,Condo - Loft,1,1.0,779,1910,Multnomah,97209,Lincoln
314900,Condo - 1 Story,2,1.0,743,2020,Multnomah,97217,Jefferson
314900,Condo - 2 Story,3,3.0,1345,2019,Multnomah,97266,Madison
314900,Single Family - Cottage,3,2.0,1200,1951,Multnomah,97216,David Douglas
314900,Single Family - Ranch,3,1.0,1240,1955,Multnomah,97236,David Douglas
315000,Condo - Colonial,2,1.0,948,1949,Multnomah,97206,Franklin
315000,Condo - Craftsman,2,2.0,1011,2007,Washington,97229,Sunset
315000,Condo - Townhouse,3,3.0,1183,2018,Multnomah,97266,Franklin
315000,Condo - 2 Story,2,1.0,980,1932,Multnomah,97213,Grant
315000,Single Family - Ranch,3,1.0,1160,1978,Multnomah,97266,Madison
317000,Condo - Common Wall,3,2.0,1158,2005,Multnomah,97266,Franklin
317000,Condo - Contemporary,1,1.0,836,2004,Multnomah,97209,Lincoln
318000,Condo - Common Wall,1,1.0,608,1990,Multnomah,97210,Lincoln
318950,Single Family - Ranch,3,1.0,960,1958,Multnomah,97230,Reynolds
318990,Condo - Craftsman,2,3.0,1214,2020,Washington,97229,Westview
319000,Condo - Contemporary,2,2.0,1039,1965,Multnomah,97205,Lincoln
319000,Condo - Common Wall,2,1.0,912,1973,Multnomah,97201,Lincoln
319000,Single Family - Ranch,3,1.0,912,1963,Multnomah,97236,Centennial
319500,Condo - Townhouse,2,1.0,700,1949,Multnomah,97214,Cleveland
319900,Condo - Contemporary,2,3.0,1204,2007,Multnomah,97203,Roosevelt
319900,Condo - Townhouse,2,3.0,1051,2009,Washington,97229,Sunset
319900,Single Family - Ranch,3,2.0,1092,1978,Multnomah,97236,David Douglas
320000,Condo - Contemporary,1,1.0,939,2007,Multnomah,97219,Wilson
320000,Condo - Bungalow,2,1.0,855,1931,Multnomah,97214,Franklin
321250,Single Family - Traditional,4,3.0,1792,2007,Multnomah,97206,Franklin
324000,Condo - 1 Story,2,2.0,1295,2002,Washington,97229,Sunset
324599,Condo - Common Wall,2,2.0,821,1971,Multnomah,97215,Franklin
324900,Floating Home - 1 Story,3,2.0,1485,1950,Multnomah,97211,Jefferson
324900,Single Family - Cottage,3,1.0,1486,1926,Multnomah,97219,Wilson
325000,Condo - Contemporary,1,1.0,1085,1973,Multnomah,97201,Lincoln
325000,Condo - 2 Story,2,1.0,980,1932,Multnomah,97213,Grant
325000,Condo - Contemporary,1,2.0,748,2003,Multnomah,97201,Lincoln
325000,Condo - Craftsman,2,3.0,1129,2011,Washington,97229,Sunset
325000,Condo - Traditional,1,1.0,875,1986,Multnomah,97201,Lincoln
325000,Single Family - Ranch,3,2.0,1134,1996,Multnomah,97206,Franklin
325000,Single Family - Ranch,3,2.0,2640,1950,Multnomah,97230,Reynolds
325000,Single Family - Ranch,3,1.0,916,1953,Multnomah,97206,Cleveland
325000,Single Family - Ranch,3,2.0,1008,1969,Multnomah,97206,Cleveland
325000,Single Family - Bungalow,2,1.0,980,1924,Multnomah,97206,Cleveland
325000,Single Family - 1 Story,3,1.0,1029,1953,Multnomah,97236,Centennial
325990,Condo - Craftsman,2,3.0,1214,2020,Washington,97229,Westview
325990,Condo - English,2,3.0,1214,2020,Washington,97229,Westview
327000,Condo - Contemporary,1,1.0,642,1973,Multnomah,97214,Cleveland
329000,Condo - NW Contemporary,1,1.0,920,1986,Multnomah,97201,Lincoln
329000,Condo - Other,1,1.0,1038,1973,Multnomah,97201,Lincoln
329000,Single Family - Ranch,3,1.0,960,1925,Multnomah,97236,Centennial
329000,Single Family - Ranch,3,2.0,888,1954,Multnomah,97230,David Douglas
329500,Condo - Contemporary,2,2.0,1083,1983,Multnomah,97201,Lincoln
329500,Single Family - Cottage,3,2.0,966,1910,Clackamas,97206,Milwaukie
329500,Single Family - Ranch,3,2.0,1006,1955,Multnomah,97266,David Douglas
329777,Condo - Custom Style,2,1.0,1000,1983,Multnomah,97217,Jefferson
329850,Single Family - Ranch,3,2.0,1236,1953,Multnomah,97220,David Douglas
329900,Condo - Townhouse,3,2.0,1230,1995,Multnomah,97202,Cleveland
329900,Condo - Townhouse,3,3.0,1528,2020,Clackamas,97222,Reynolds
329900,Condo - 1 Story,2,2.0,1093,1989,Multnomah,97239,Wilson
329900,Single Family - Ranch,3,2.0,1255,1968,Multnomah,97230,Parkrose
329999,Single Family - Traditional,3,3.0,1447,2003,Multnomah,97216,Madison
330000,Condo - Common Wall,1,1.0,868,2005,Multnomah,97214,Franklin
330000,Condo - Contemporary,1,1.0,690,2004,Multnomah,97209,Lincoln
331900,Single Family - Bungalow,2,1.0,1536,1911,Multnomah,97239,Wilson
332000,Condo - Common Wall,2,2.0,936,1965,Multnomah,97201,Lincoln
333300,Condo - Townhouse,2,2.0,1368,2003,Multnomah,97229,Lincoln
334900,Condo - Common Wall,1,1.0,814,1998,Multnomah,97212,Grant
334900,Condo - Loft,1,2.0,672,2003,Multnomah,97201,Lincoln
335000,Condo - Contemporary,2,2.0,1340,2006,Washington,97229,Sunset
335000,Condo - Row House,2,3.0,1611,1997,Multnomah,97211,Jefferson
335000,Single Family - 1 Story,3,2.0,1284,1993,Multnomah,97266,Franklin
337500,Condo - 1 Story,1,1.0,768,1986,Multnomah,97201,Lincoln
338000,Floating Home - 2 Story,3,1.0,1084,1968,Multnomah,97217,Jefferson
338500,Single Family - Ranch,3,2.0,1168,1955,Multnomah,97233,Centennial
339000,Condo - Contemporary,2,1.0,915,2015,Multnomah,97217,Jefferson
339000,Condo - Contemporary,1,1.0,601,1923,Multnomah,97209,Lincoln
339000,Condo - Loft,1,1.0,625,2001,Multnomah,97209,Lincoln
339000,Single Family - Ranch,2,1.0,884,1952,Multnomah,97206,Franklin
339000,Single Family - Cottage,3,1.0,1386,1911,Multnomah,97212,Grant
339900,Condo - Contemporary,1,1.0,710,2004,Multnomah,97209,Lincoln
339900,Condo - Contemporary,2,3.0,1314,1997,Multnomah,97219,Wilson
339950,Single Family - Ranch,3,1.0,1240,1984,Multnomah,97236,Centennial
339995,Condo - Townhouse,2,3.0,1496,2020,Washington,97229,Westview
339995,Condo - Townhouse,2,3.0,1496,2020,Washington,97229,Westview
339999,Single Family - Traditional,3,3.0,1500,2001,Multnomah,97230,Reynolds
340000,Condo - Contemporary,1,1.0,603,1998,Multnomah,97209,Lincoln
340000,Single Family - Bungalow,3,1.0,1404,1913,Multnomah,97266,Franklin
342500,Condo - Contemporary,1,2.0,757,2004,Multnomah,97209,Lincoln
344900,Condo - Contemporary,3,3.0,1637,2007,Multnomah,97203,Roosevelt
344900,Single Family - Ranch,4,1.0,1453,1954,Multnomah,97266,Franklin
345000,Condo - Craftsman,2,2.0,1097,1969,Multnomah,97202,Cleveland
345000,Condo - Contemporary,3,2.0,1086,1970,Multnomah,97232,Cleveland
345000,Floating Home - Bungalow,2,1.0,1192,1960,Multnomah,97217,Jefferson
347900,Condo - Common Wall,2,2.0,906,1982,Multnomah,97201,Lincoln
349000,Condo - Contemporary,2,1.0,801,2001,Multnomah,97232,Cleveland
349000,Condo - Contemporary,1,1.0,701,2006,Multnomah,97209,Lincoln
349000,Condo - Contemporary,2,1.0,916,2015,Multnomah,97227,Jefferson
349000,Floating Home - Contemporary,2,2.0,1558,1988,Multnomah,97217,Jefferson
349000,Single Family - Ranch,4,2.0,1568,1961,Multnomah,97206,Franklin
349000,Single Family - Bungalow,2,1.0,760,1942,Multnomah,97206,Franklin
349000,Single Family - Traditional,3,3.0,2133,2006,Multnomah,97230,Reynolds
349000,Single Family - Bungalow,3,1.0,1244,1955,Multnomah,97266,David Douglas
349500,Condo - Craftsman,2,3.0,1300,2009,Washington,97229,Sunset
349500,Single Family - Traditional,5,2.0,1756,1896,Multnomah,97216,Madison
349500,Single Family - Bungalow,3,1.0,1584,1914,Multnomah,97206,Franklin
349900,Condo - Contemporary,1,1.0,921,2006,Multnomah,97239,Wilson
349900,Condo - Common Wall,2,2.0,830,1982,Multnomah,97201,Lincoln
349900,Condo - NW Contemporary,1,1.0,603,2006,Multnomah,97201,Lincoln
349900,Condo - Common Wall,2,2.0,899,1982,Multnomah,97201,Lincoln
349900,Condo - 2 Story,2,3.0,968,2020,Multnomah,97203,Roosevelt
349900,Floating Home - 2 Story,2,2.0,1088,1979,Multnomah,97217,Jefferson
349900,Single Family - Ranch,3,2.0,1320,1979,Multnomah,97233,David Douglas
349900,Single Family - Ranch,3,2.0,2380,1946,Multnomah,97236,David Douglas
349900,Single Family - Contemporary,2,2.0,861,2020,Multnomah,97206,Franklin
349900,Single Family - 1 Story,2,1.0,1639,1946,Clackamas,97206,Milwaukie
349900,Single Family - Tudor,3,2.0,2198,1936,Multnomah,97266,David Douglas
